"FiscalYear_val","FiscalYear_@footnote","PCOLocation_val","AwardDate_val","FirstDeliveryDate_val","Quantity_val","UnitCost_val","SpecsAvailableNow_val","RFPIssueDate_val","FundingVehicle_val","ContractMethod_val","ContractType_val","ItemNameSuffix_val","OCO_val","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ServiceAgencyName_val","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ProcQuantity_val","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_MonthlyDeliveryList_MonthlyDelivery","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ComponentMonthlyDeliveryScheduleList_ComponentMonthlyDeliverySchedule_ServiceAgencyName_val","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ComponentMonthlyDeliveryScheduleList_ComponentMonthlyDeliverySchedule_ProcQuantity_val","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ComponentMonthlyDeliveryScheduleList_ComponentMonthlyDeliverySchedule_MonthlyDeliveryList_MonthlyDelivery","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_AcceptedBeforeOct1_val","RevisionsAvailableDate_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"2015","","TBS","2015-06","2015-09","1","6512.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-c7abc91a6a7917e0ab0ca6dd46cba15abf29f627","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-4-83ad6f6358a73676af0574910719810edbfcfd14"
"2016","","TBS","2016-03","2016-07","1","6438.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-1-bdd2bce219fc4333e8209aeeab8a4be2aefc2a61","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-4-83ad6f6358a73676af0574910719810edbfcfd14"
"2015","","TBS","2015-04","2015-06","1","700.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-80be766d98109009f1dde1300d07f993b0f0c9f9","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-0-6acda8d5adff67fff91b92e346c16ea09cf20597"
"2014","","PEO EIS, Ft. Belvoir, VA","2014-07","2014-08","1","38082.000","false","","MIPR","","","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-101fcc040ba611f09dca23fe3e3616947cd26a0c","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-0-d13c9ad091e2f6fe2b415496df603ecad5c684b9"
"2014","","ACC RI, Rock Island, IL","2014-12","2015-01","0","3926.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-40faeadbb4ffca77989b2be9d08ea23e7329bee3","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-1-96ee9a65cf98b5bac9a6a48615486420799aa04d"
"2014","","PEO EIS, Ft. Belvoir, VA","2014-05","2014-07","0","7500.000","false","","MIPR","","","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-ca598d13e4c112d814c1e63a544a03e4f0082472","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-2-edd8b21127f5f455b91f1b98e443711baa996caa"
"2014","","TBS","2015-06","2015-08","0","676.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-ebfc923a2aa9a645f1fb2269f35b199da6836d5b","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-3-021685b6841a778c214e56e2c60715bbc89591fd"
"2015","","TBD","2015-03","2015-04","1","35817.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-1-95b60f5fcadf878ce125a0db6122c8a1418bee20","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-3-021685b6841a778c214e56e2c60715bbc89591fd"
"2016","","TBS","2016-03","2016-04","1","11655.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-2-630437d21ee9eef5429c9dd677816fcfaeb318b5","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-3-021685b6841a778c214e56e2c60715bbc89591fd"
"2014","","MICC, Ft. Gordon, GA","2014-07","2014-07","1","47.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-c0541b7074138c1edb9601ea5f878d3da3c718bd","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-0-95f3946b0b56083d8eb2d7c0338508fa8e637e6b"
"2014","","MICC, Ft. Gordon, GA","2014-06","2014-06","0","815.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-770291f91e839525e9855dfde218c4175988c7a8","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-1-f8983b09206ec8f2e08024688cce1376c5c0e62b"
"2014","","MICC, Ft. Eustis, VA","2014-09","2014-10","0","18.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-8d662a5b65eeee69831f2176a35b98aa3121e8fe","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-2-2725021d3e87d62d1514b166181e8825dc0b0c85"
"2014","","MICC, Ft. Eustis, VA","2014-10","2014-10","0","2.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-86c5b933da83953c72e7804caa9fbece2248c401","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-3-8d9328ff35edcf130b5036e5c6f08a50dfc5462f"
"2014","","MICC, Ft. Eustis, VA","2014-11","2014-11","0","276.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-fa1e4510393e30d550f757445c530b0d87d99ad9","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-4-fb01daeb9aec08f27a17bc577ce6c3c367790595"
"2014","","MICC, Ft. Eustis, VA","2015-01","2015-02","0","22.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-ca636ad5e6ac50e9c757294b09478d71f33b1542","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-5-839541bd88ab07ee738b2d2fe960dc152885e381"
"2014","","MICC, Ft. Eustis, VA","2015-01","2015-02","0","2.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-8e2418f4b2e8838bf2eb8f2487021860c9d91e96","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-6-551ddfc746c3de305c0673ab995b9b50662376de"
"2014","","MICC, Ft. Eustis, VA","2015-03","2015-04","0","214.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-398e6a99a55ddcba12a90965c24c9296f844d259","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-7-c1eb3e7b292e839d061861361906784fa8e0c9d3"
"2015","","MICC, Ft. Gordon, GA","2015-06","2015-08","1","1447.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-1-58406d2a2f969db1ce0b83681b501968e4b7489a","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-7-c1eb3e7b292e839d061861361906784fa8e0c9d3"
"2016","","TBS","2016-02","2016-03","1","1426.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-2-0722198ff4d541b365ae551d00fc2244b0a29de1","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-7-c1eb3e7b292e839d061861361906784fa8e0c9d3"
"2014","","MICC, Ft. Eustis, VA","2014-08","2015-03","1","1185.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-438dde7646d642c3571c09edc40b1a1a0f59296c","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-0-541e5c16a5d05ae27c215048c6af1bcb769cbc87"
"2015","","MICC, Ft. Eustis, VA","2015-09","2016-03","1","658.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-c15aec21c05ec1106dd8e912f56d2f08191f0f5b","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-1-e735d20045685e79a3fd764a236af81b5f164937"
"2016","","MICC, Ft. Eustis, VA","2016-08","2016-09","1","1125.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-1-5f486520f557210ec3bb9fe05112e6c445097f71","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-1-e735d20045685e79a3fd764a236af81b5f164937"
"2014","","ACC, APG, MD","2014-07","2014-08","1","179.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-59b36daabd65d8329992c38f6f4bb28e2ed9ee74","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-0-859ffb5d071004ac2579f1baa7ceb6bc032da2b7"
"2014","","ACC, Rock Island, IL","2014-06","2014-06","0","93.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-b2952231865bee350a61754127c40489e20ed251","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-1-e8404369ee2e3f59dc45e85b65fa1143e67daa8a"
"2014","","ACC, Picatinny Arsenal, NJ","2014-09","2014-10","0","64.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-ad5f74f565853c20eae3f87d76b564a1135e4487","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-2-1951c4e62a94496db416cba2c25a746d85498485"
"2014","","ACC, Picatinny Arsenal, NJ","2014-09","2014-10","0","181.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-c24b7182f8d5de7bcc8d6e2426a8a9e8a557af2c","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-3-85d04542972a118bb1e66acf4afe3e8531bf3a7d"
"2014","","ACC, Picatinny Arsenal, NJ","2015-09","2015-10","0","3.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-e571a8e8481794dee90915459714b684f7b709f4","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-4-1a91dc71164164af4946059bc024744b707c03ff"
"2014","","ACC-RSA, Red Stone Arsenal, AL","2015-02","2015-03","0","207.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-de3e1e4705246044d4c17e55aa3b4d6cc5cd3a39","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-5-c4f4e7c2a02dd91829f81081b983bfd1a4ba52b8"
"2014","","ACC, Picatinny Arsenal, NJ","2014-05","2014-09","1","139.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-f6a3a34a538c6cde5b1c936ee34a56fadd335c73","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-0-9f637e2bd41d2d85b284adead7607dcd01b41db5"
"2014","","ACC, Picatinny Arsenal, NJ","2014-09","2014-10","0","429.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-0728507694c5e2bc1105f595cc545fbe5b42ecae","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-1-3f3a0057f388b0c5f85ec34790ba17a79cbd3370"
"2014","","ACC, Picatinny Arsenal, NJ","2014-09","2014-10","0","725.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-15919812b2259ca734f90fa0c4bddb2a18e0c4ee","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-2-34b9e0d5982420eb566cb4811e20c14339b76621"
"2014","","ACC, Picatinny Arsenal, NJ","2015-05","2015-05","0","264.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-c225f87a03f948aa567364ce9db1202309ae49e3","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-3-fc88191458a34aeb2aa0625df94bfac67167010e"
"2015","","TBS","2015-02","2015-03","1","713.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-1-9ae3394efb1593a4f9bc64f142ba570f62e991de","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-3-fc88191458a34aeb2aa0625df94bfac67167010e"
"2015","","TBS","2015-04","2015-07","1","3999.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-4eecb17cff0f9491d202926233e33475d4cf7bc7","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-0-63d9cd707773a40c0b465eb8d1448b029272426e"
"2016","","TBS","2016-03","2016-04","1","4402.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-1-f10a6c43c83cd45452fd66fb25192c18d37c9334","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-0-63d9cd707773a40c0b465eb8d1448b029272426e"
"2014","","ACC RI, Rock Island, IL","2014-09","2014-10","1","288.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-231336203f647ff6cae699b2c8d185807d57bb02","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-0-ac7bd7b89c9dcd057f47a5a61f3a6e5a109e19a1"
"2014","","ACC RI, Rock Island, IL","2014-09","2014-10","0","2.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-684f1193d654e9e23c4d01f6f250066f530e1e26","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-1-140dd4d5c45a27d1e0ebc0985a4e9bc67a119cac"
"2014","","ACC RI, Rock Island, IL","2014-09","2014-11","0","11.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-68df2d2ca5eb3df9ef89e472642a863948892b4e","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-2-ba14ec25cb9cd1d306a5151cc1f05eaba96667d8"
"2014","","ACC RI, Rock Island, IL","2014-11","2015-01","0","16.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-bd92d39811e6bcdc6585d07ebe6dd989a2b910d1","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-3-aefe9bcc3310be5499ce730ca0c24abba818773a"
"2014","","ACC RI, Rock Island, IL","2015-02","2015-03","0","2683.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-2ad77aa14f77653f213ff0b39f8b9caa007c8018","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-4-fff50cc273b0af9f4e781b8ed46341c6e8a5f6d3"
"2016","","MICC, Ft. Lee, VA","2015-10","2016-10","1","741.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-ee6e9df484911bb4736a9c4171c2b26b300a46b7","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-0-f4e59e0f8df75e060fc8eb58a39dfffcd8234a79"
"2016","","TBS","2016-01","2016-03","1","652.000","false","","","C","FP","","true","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-9f8e904491213c2a201bd16df788683f9e0fa086","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-0-0823f8a83393c3832334a8d791482f6505b4c1a9"
"2014","","TBS","2015-01","2015-04","1","83.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-bf03631f3ee1d1ade7a31ae6d7d211b4e1e0a937","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-0-318d42b8d3190582cb78cd7349998a5a18f2fd8c"
"2014","","TBS","2015-01","2015-04","0","27.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-56c280546f647cb46005c6b74ddb4c8195a10ada","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-1-126531e7bc8af3ec9a6c0b3a723c8b3a93c5f6f5"
"2014","","TBS","2014-09","2014-12","0","263.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-8ad7676d3deebf9e9daf9b0408f233e54ac1f2f5","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-2-10125db0b0f74521f24cac8b7d9dfa3c4d6af5eb"
"2014","","TBS","2014-09","2014-12","0","42.000","false","","","C","FP","","","","","","","","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-e288c7eb50194717713c35f939588b11a9e768cf","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","0204da979f3fe83eede49dd470a5931a074cade4-3-f0f14a07388eb942f192a060ba574bd1b299481f"
