"Name_val","Cost_TotalCost_AllPriorYears_val","Cost_TotalCost_PriorYear_val","Cost_TotalCost_ToComplete_val","Cost_TotalCost_Total_val","Cost_TotalCost_CurrentYear_val","Cost_TotalCost_BudgetYearOneBase_val","Cost_TotalCost_BudgetYearOneOCO_val","Cost_TotalCost_BudgetYearOne_val","Cost_TotalCost_BudgetYearTwo_val","Cost_TotalCost_BudgetYearThree_val","Cost_TotalCost_BudgetYearFour_val","Cost_TotalCost_BudgetYearFive_val","Cost_Quantity_AllPriorYears_val","Cost_Quantity_Total_val","Cost_Quantity_CurrentYear_val","Cost_Quantity_BudgetYearTwo_val","Cost_Quantity_BudgetYearThree_val","Cost_Quantity_BudgetYearFour_val","Cost_Quantity_BudgetYearFive_val","Cost_Quantity_ToComplete_val","Cost_Quantity_PriorYear_val","Cost_Quantity_BudgetYearOneBase_val","Cost_Quantity_BudgetYearOne_val","Cost_UnitCost_AllPriorYears_val","Cost_UnitCost_Total_val","Cost_UnitCost_CurrentYear_val","Cost_UnitCost_BudgetYearTwo_val","Cost_UnitCost_BudgetYearThree_val","Cost_UnitCost_BudgetYearFour_val","Cost_UnitCost_BudgetYearFive_val","Cost_UnitCost_ToComplete_val","Cost_UnitCost_PriorYear_val","Cost_UnitCost_BudgetYearOneBase_val","Cost_UnitCost_BudgetYearOne_val","Cost_AllPriorYears_UnitCost_val","Cost_AllPriorYears_Quantity_val","Cost_AllPriorYears_TotalCost_val","Cost_ToComplete_UnitCost_val","Cost_ToComplete_Quantity_val","Cost_ToComplete_TotalCost_val","Cost_Total_UnitCost_val","Cost_Total_Quantity_val","Cost_Total_TotalCost_val","Cost_PriorYear_UnitCost_val","Cost_PriorYear_Quantity_val","Cost_PriorYear_TotalCost_val","Cost_CurrentYear_TotalCost_val","Cost_CurrentYear_UnitCost_val","Cost_CurrentYear_Quantity_val","Cost_BudgetYearOneBase_TotalCost_val","Cost_BudgetYearOneBase_UnitCost_val","Cost_BudgetYearOneBase_Quantity_val","Cost_BudgetYearOne_TotalCost_val","Cost_BudgetYearOne_UnitCost_val","Cost_BudgetYearOne_Quantity_val","Cost_BudgetYearTwo_TotalCost_val","Cost_BudgetYearTwo_UnitCost_val","Cost_BudgetYearTwo_Quantity_val","Cost_BudgetYearThree_TotalCost_val","Cost_BudgetYearThree_UnitCost_val","Cost_BudgetYearThree_Quantity_val","Cost_BudgetYearFour_TotalCost_val","Cost_BudgetYearFour_UnitCost_val","Cost_BudgetYearFour_Quantity_val","Cost_BudgetYearFive_TotalCost_val","Cost_BudgetYearFive_UnitCost_val","Cost_BudgetYearFive_Quantity_val","Cost_BudgetYearOneOCO_TotalCost_val","AllPriorYearsDeliveries_val","ManufacturerList_Manufacturer_Name_val","ManufacturerList_Manufacturer_Location_val","ManufacturerList_Manufacturer_MinimumSustainingRate_val","ManufacturerList_Manufacturer_MaximumProductionRate_val","ManufacturerList_Manufacturer_Rate185_val","ManufacturerList_Manufacturer_InitialQuantity_AdminLeadTimeBeforeOct1InMonths_val","ManufacturerList_Manufacturer_InitialQuantity_AdminLeadTimeAfterOct1InMonths_val","ManufacturerList_Manufacturer_InitialQuantity_ProductionLeadTimeAfterOct1InMonths_val","ManufacturerList_Manufacturer_InitialQuantity_TotalLeadTimeAfterOct1InMonths_val","ManufacturerList_Manufacturer_ReorderQuantity_AdminLeadTimeBeforeOct1InMonths_val","ManufacturerList_Manufacturer_ReorderQuantity_AdminLeadTimeAfterOct1InMonths_val","ManufacturerList_Manufacturer_ReorderQuantity_ProductionLeadTimeAfterOct1InMonths_val","ManufacturerList_Manufacturer_ReorderQuantity_TotalLeadTimeAfterOct1InMonths_val","ManufacturerList_Manufacturer_HistoryPlanningList_HistoryPlanning","IdCode_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"GEO 3-4 Satellites Debit","-2846.667","","0","-2846.667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","fe43a1889a60da136e1527452aab9cb26235f70a-4-6c34b15c8badcac4688b897170f6a747c81ed9b7","fe43a1889a60da136e1527452aab9cb26235f70a","root.record.ItemExhibitList.P5Item","fe43a1889a60da136e1527452aab9cb26235f70a-0-ecac785d0661b38a16d52e9cc77a1237e5f07948"
"GEO 5-6 Hardware","1469.401","292.916","0","1948.64","186.323","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","fe43a1889a60da136e1527452aab9cb26235f70a-0-189ee217bd22e840165efe876a29e4a7da723213","fe43a1889a60da136e1527452aab9cb26235f70a","root.record.ItemExhibitList.P5Item","fe43a1889a60da136e1527452aab9cb26235f70a-1-a09c9e6fd4b67c91583b42f8444922df6748b351"
"GEO 5-6 Integration and Assembly","437.748","18.142","0","480.175","24.285","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","fe43a1889a60da136e1527452aab9cb26235f70a-1-6a70870170a191628d7d4aa297be141745116d33","fe43a1889a60da136e1527452aab9cb26235f70a","root.record.ItemExhibitList.P5Item","fe43a1889a60da136e1527452aab9cb26235f70a-1-a09c9e6fd4b67c91583b42f8444922df6748b351"
"FY14 Incremental Funding","-311.058","","0","-311.058","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","fe43a1889a60da136e1527452aab9cb26235f70a-2-d0d0d9e8903d3c6fd94750cbedec6a00c1def0b2","fe43a1889a60da136e1527452aab9cb26235f70a","root.record.ItemExhibitList.P5Item","fe43a1889a60da136e1527452aab9cb26235f70a-1-a09c9e6fd4b67c91583b42f8444922df6748b351"
"FY15 Incremental Funding","-210.608","","0","-210.608","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","fe43a1889a60da136e1527452aab9cb26235f70a-3-a655b26fa23199286e28806fb425d88a1d8af024","fe43a1889a60da136e1527452aab9cb26235f70a","root.record.ItemExhibitList.P5Item","fe43a1889a60da136e1527452aab9cb26235f70a-1-a09c9e6fd4b67c91583b42f8444922df6748b351"
"FY16 Incremental Funding (3021)","-275.02","","0","-275.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","fe43a1889a60da136e1527452aab9cb26235f70a-4-2e9e986af7207a4e7f71273de27247a3c0164e4f","fe43a1889a60da136e1527452aab9cb26235f70a","root.record.ItemExhibitList.P5Item","fe43a1889a60da136e1527452aab9cb26235f70a-1-a09c9e6fd4b67c91583b42f8444922df6748b351"
"FY17 Incremental Funding (3021)","-164.87","","0","-164.87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","fe43a1889a60da136e1527452aab9cb26235f70a-5-e1501bcbe8d6f6c91acc0ed40334fb6cbcd6b6e2","fe43a1889a60da136e1527452aab9cb26235f70a","root.record.ItemExhibitList.P5Item","fe43a1889a60da136e1527452aab9cb26235f70a-1-a09c9e6fd4b67c91583b42f8444922df6748b351"
"FY18 Incremental Funding (3021)","-453.744","","0","-453.744","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","fe43a1889a60da136e1527452aab9cb26235f70a-6-725957b5ee4ba4b295fa72e860e00d271988a14b","fe43a1889a60da136e1527452aab9cb26235f70a","root.record.ItemExhibitList.P5Item","fe43a1889a60da136e1527452aab9cb26235f70a-1-a09c9e6fd4b67c91583b42f8444922df6748b351"
"GEO 5-6 Satellites","3499.011","","0","3499.011","","","","","","","","","2","2","","","","","","","","","","1749.506","1749.506","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","Lockheed Martin Space Systems","Sunnyvale, CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-fe43a1889a60da136e1527452aab9cb26235f70a-7-03e756c681d2f5a916656e603783e923d9b2782d","","fe43a1889a60da136e1527452aab9cb26235f70a-7-f6447188f268b94beacadd61302901e95f79c04e","fe43a1889a60da136e1527452aab9cb26235f70a","root.record.ItemExhibitList.P5Item","fe43a1889a60da136e1527452aab9cb26235f70a-1-a09c9e6fd4b67c91583b42f8444922df6748b351"
"GEO 5-6 Satellites Debit","-3499.011","","0","-3499.011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","fe43a1889a60da136e1527452aab9cb26235f70a-8-46ae68f30ab357b1d72dab8073e79520f7d781f3","fe43a1889a60da136e1527452aab9cb26235f70a","root.record.ItemExhibitList.P5Item","fe43a1889a60da136e1527452aab9cb26235f70a-1-a09c9e6fd4b67c91583b42f8444922df6748b351"
"GEO 5-6 Systems Engineering & Integration (SE&I)","0","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","fe43a1889a60da136e1527452aab9cb26235f70a-9-aae441b458e0f8be1817e3ee3f407284d39e4bfe","fe43a1889a60da136e1527452aab9cb26235f70a","root.record.ItemExhibitList.P5Item","fe43a1889a60da136e1527452aab9cb26235f70a-1-a09c9e6fd4b67c91583b42f8444922df6748b351"
"HEO 3-4 Hardware","356.042","","0","356.042","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","fe43a1889a60da136e1527452aab9cb26235f70a-0-ad9797373ebf4838271237d20ab5de367aa3af21","fe43a1889a60da136e1527452aab9cb26235f70a","root.record.ItemExhibitList.P5Item","fe43a1889a60da136e1527452aab9cb26235f70a-2-f957a4e92dfc642b14367d5a3499c0d5470bbd0b"
"HEO 3-4 Integration and Assembly","197.866","","0","197.866","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","fe43a1889a60da136e1527452aab9cb26235f70a-1-b0a16d65465ba3febe9de9c8d2726e03b74b4629","fe43a1889a60da136e1527452aab9cb26235f70a","root.record.ItemExhibitList.P5Item","fe43a1889a60da136e1527452aab9cb26235f70a-2-f957a4e92dfc642b14367d5a3499c0d5470bbd0b"
"HEO 3-4 Enterprise Systems Engineering & Integration (SE&I)","10.792","6.694","0","24.313","6.827","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","fe43a1889a60da136e1527452aab9cb26235f70a-2-fe4e5069a32c7b8a47675d380947a738184b250e","fe43a1889a60da136e1527452aab9cb26235f70a","root.record.ItemExhibitList.P5Item","fe43a1889a60da136e1527452aab9cb26235f70a-2-f957a4e92dfc642b14367d5a3499c0d5470bbd0b"
"HEO 3-4 Payloads","1149.269","","0","1149.269","","","","","","","","","2","2","","","","","","","","","","574.635","574.635","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","Lockheed Martin Space Systems","Sunnyvale, CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-fe43a1889a60da136e1527452aab9cb26235f70a-3-323f125684893ad7cc6f3b7fa89055cb01899714","","fe43a1889a60da136e1527452aab9cb26235f70a-3-c36a800634f3432721604f9dd5021067e43893dc","fe43a1889a60da136e1527452aab9cb26235f70a","root.record.ItemExhibitList.P5Item","fe43a1889a60da136e1527452aab9cb26235f70a-2-f957a4e92dfc642b14367d5a3499c0d5470bbd0b"
"HEO 3-4 Payloads Debit","-1149.269","","0","-1149.269","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","fe43a1889a60da136e1527452aab9cb26235f70a-4-e7234177a15f45a83f06f0ace57eaf19dfcc4c06","fe43a1889a60da136e1527452aab9cb26235f70a","root.record.ItemExhibitList.P5Item","fe43a1889a60da136e1527452aab9cb26235f70a-2-f957a4e92dfc642b14367d5a3499c0d5470bbd0b"
"Space Vehicle 3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","842.445","1","842.445","0.000","0","0.000","842.445","1","842.445","","","0.000","0.000","","","0.000","","","0.000","","","0.000","","","0.000","","","0.000","","","0.000","","","0.000","","Lockheed Martin","Sunnyvale, CA","0","0","0","0","4","82","86","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-09b25d0ee490e9295245ec52c834c4d5ce33dd5c-0-8d9c62c3976e653ca15ee7760c29f1b517542576","A","09b25d0ee490e9295245ec52c834c4d5ce33dd5c-0-14bacaf15a73fdedaa3990a8366ab17bf29d580d","09b25d0ee490e9295245ec52c834c4d5ce33dd5c","root.record.ItemExhibitList.P5Item","09b25d0ee490e9295245ec52c834c4d5ce33dd5c-0-0dead1d20b5c5c6823783e9da4f4c5ed447190a2"
"Space Vehicle 4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1703.712","1","1703.712","0.000","0","0.000","1703.712","1","1703.712","","","0.000","0.000","","","0.000","","","0.000","","","0.000","","","0.000","","","0.000","","","0.000","","","0.000","","Lockheed Martin","Sunnyvale, CA","0","0","0","0","3","87","90","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-09b25d0ee490e9295245ec52c834c4d5ce33dd5c-1-b32c03c18d4ab1f7c257601247aed49dd10a8946","A","09b25d0ee490e9295245ec52c834c4d5ce33dd5c-1-6765dd90694574906b15e144e2c1e89347f8954a","09b25d0ee490e9295245ec52c834c4d5ce33dd5c","root.record.ItemExhibitList.P5Item","09b25d0ee490e9295245ec52c834c4d5ce33dd5c-0-0dead1d20b5c5c6823783e9da4f4c5ed447190a2"
"Space Vehicle 5-6 Block Buy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0","0.000","1435.1","2","2870.2","","","0.000","475.3","237.65","2","2394.9","","","2394.9","","","0.000","","","0.000","","","0.000","","","0.000","","","0.000","","Lockheed Martin","Sunnyvale, CA","0","0","0","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-09b25d0ee490e9295245ec52c834c4d5ce33dd5c-2-797a51dd522d2d1c0165e194d38eb37967b07722","A","09b25d0ee490e9295245ec52c834c4d5ce33dd5c-2-5e66d47c58041f179fbc43dc53e76b7ea7f9f53c","09b25d0ee490e9295245ec52c834c4d5ce33dd5c","root.record.ItemExhibitList.P5Item","09b25d0ee490e9295245ec52c834c4d5ce33dd5c-0-0dead1d20b5c5c6823783e9da4f4c5ed447190a2"
"AEHF Space Vehicle Follow-On","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.000","","","0.000","","","0.000","0.000","","","0.000","","","0.000","","","0.000","","","0.000","","","0.000","","","0.000","","","0.000","","","","","","","","","","","","","","","","A","09b25d0ee490e9295245ec52c834c4d5ce33dd5c-3-0c80cdcb1b2c89ab99dbf5be25b3b1ce919aaf03","09b25d0ee490e9295245ec52c834c4d5ce33dd5c","root.record.ItemExhibitList.P5Item","09b25d0ee490e9295245ec52c834c4d5ce33dd5c-0-0dead1d20b5c5c6823783e9da4f4c5ed447190a2"
"GPS Block IIA Space Vehicle","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.063","28","869.768","0.000","0","0.000","31.063","28","869.768","","","0.000","0.000","","","0.000","","","0.000","","","0.000","","","0.000","","","0.000","","","0.000","","","0.000","","","","","","","","","","","","","","","","A","6296a202a2fd163c0f92b5bea13deb04118899e1-0-a2cedf3d155882a26a8ff49110c29ac99236b823","6296a202a2fd163c0f92b5bea13deb04118899e1","root.record.ItemExhibitList.P5Item","6296a202a2fd163c0f92b5bea13deb04118899e1-0-b7a9540119b6b0a223ae99c36326d42318cbd3af"
"GPS Block IIR Space Vehicle","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.826","21","1088.345","0.000","0","0.000","51.826","21","1088.345","","","0.000","0.000","","","0.000","","","0.000","","","0.000","","","0.000","","","0.000","","","0.000","","","0.000","","","","","","","","","","","","","","","","A","6296a202a2fd163c0f92b5bea13deb04118899e1-1-092c7f87233978313b64c970c0042130bc411985","6296a202a2fd163c0f92b5bea13deb04118899e1","root.record.ItemExhibitList.P5Item","6296a202a2fd163c0f92b5bea13deb04118899e1-0-b7a9540119b6b0a223ae99c36326d42318cbd3af"
"GPS Block IIF Space Vehicle","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.061","12","984.726","0.000","0","0.000","82.061","12","984.726","","","0.000","0.000","","","0.000","","","0.000","","","0.000","","","0.000","","","0.000","","","0.000","","","0.000","","Boeing","El Segundo, CA","0","0","0","1","1","89","90","1","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6296a202a2fd163c0f92b5bea13deb04118899e1-2-26772bfdd60e35a5f4b86d8ffd374f719237a2ef","A","6296a202a2fd163c0f92b5bea13deb04118899e1-2-9930e471b72256c5783686af5c240a3d6eeea8d7","6296a202a2fd163c0f92b5bea13deb04118899e1","root.record.ItemExhibitList.P5Item","6296a202a2fd163c0f92b5bea13deb04118899e1-0-b7a9540119b6b0a223ae99c36326d42318cbd3af"
"Spacecraft Integration and Test--CLIN 1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1249.446","","","","","","","","","39.227","38.413","","","40.553","","","40.553","","","","","","","","","","","","","","","0.000","","Lockheed Martin","Sunnyvale, CA","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6be7a60d1132d01fdea0a56fcc0362e02faf702a-0-837a16b2388bd09aae66557f4cf322d9f8798196","A","6be7a60d1132d01fdea0a56fcc0362e02faf702a-0-c34fe243339320e592949929c9ea6331995503fe","6be7a60d1132d01fdea0a56fcc0362e02faf702a","root.record.ItemExhibitList.P5Item","6be7a60d1132d01fdea0a56fcc0362e02faf702a-0-eee2d48e12bbb0b17dcb08cdb59afc14a8098d89"
"LM Spacecraft Integ & Test--Total Awd Fee","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","142.208","","","","","","","","","3.647","7.815","","","3.844","","","3.844","","","","","","","","","","","","","","","0.000","","","","","","","","","","","","","","","","A","6be7a60d1132d01fdea0a56fcc0362e02faf702a-1-7c874241a3758c75d0eec401c1bee0db1db3f2b0","6be7a60d1132d01fdea0a56fcc0362e02faf702a","root.record.ItemExhibitList.P5Item","6be7a60d1132d01fdea0a56fcc0362e02faf702a-0-eee2d48e12bbb0b17dcb08cdb59afc14a8098d89"
"Independent Verif & Validation Tech Spt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.87","","","","","","","","","1.282","1.394","","","1.434","","","1.434","","","","","","","","","","","","","","","0.000","","Integral Systems","Lanham, MD","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6be7a60d1132d01fdea0a56fcc0362e02faf702a-2-844300d6509a1a0691c9ea357af0bb05cb49a51e","A","6be7a60d1132d01fdea0a56fcc0362e02faf702a-2-13324a8a8124d9d1532887fa2c9e11f5305cfc7c","6be7a60d1132d01fdea0a56fcc0362e02faf702a","root.record.ItemExhibitList.P5Item","6be7a60d1132d01fdea0a56fcc0362e02faf702a-0-eee2d48e12bbb0b17dcb08cdb59afc14a8098d89"
"Consolidated Sensor Support and Services--CLIN 1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","482.158","","","","","","","","","19.823","27.973","","","16.577","","","16.577","","","","","","","","","","","","","","","0.000","","Northrop Grumman","Baltimore, MD","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6be7a60d1132d01fdea0a56fcc0362e02faf702a-3-9a5b3fd4877f8e614ceaa92d1478ed6fdc3c6522","A","6be7a60d1132d01fdea0a56fcc0362e02faf702a-3-48d0d83d540544c04761fc693c9f4d7b31dcc1a7","6be7a60d1132d01fdea0a56fcc0362e02faf702a","root.record.ItemExhibitList.P5Item","6be7a60d1132d01fdea0a56fcc0362e02faf702a-0-eee2d48e12bbb0b17dcb08cdb59afc14a8098d89"
"NGC Hardware Sensor Spt--CLIN 2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","153.507","","","","","","","","","4.524","1.32","","","0.33","","","0.33","","","","","","","","","","","","","","","0.000","","","","","","","","","","","","","","","","A","6be7a60d1132d01fdea0a56fcc0362e02faf702a-4-c69c982a67d32696bb84d4c4df29cbe714b9a59e","6be7a60d1132d01fdea0a56fcc0362e02faf702a","root.record.ItemExhibitList.P5Item","6be7a60d1132d01fdea0a56fcc0362e02faf702a-0-eee2d48e12bbb0b17dcb08cdb59afc14a8098d89"
"NGC Total Award Fee","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.775","","","","","","","","","1.892","1.169","","","0.378","","","0.378","","","","","","","","","","","","","","","0.000","","","","","","","","","","","","","","","","A","6be7a60d1132d01fdea0a56fcc0362e02faf702a-5-02c86c031b7a6ac40aca9a7626641d1905cf7bd4","6be7a60d1132d01fdea0a56fcc0362e02faf702a","root.record.ItemExhibitList.P5Item","6be7a60d1132d01fdea0a56fcc0362e02faf702a-0-eee2d48e12bbb0b17dcb08cdb59afc14a8098d89"
"Sensor Lab Support","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.31","","","","","","","","","0.792","2.505","","","4.962","","","4.962","","","","","","","","","","","","","","","0.000","","","","","","","","","","","","","","","","A","6be7a60d1132d01fdea0a56fcc0362e02faf702a-6-e56f94c68f47a4c1f948c71bfdbdb511c70054ad","6be7a60d1132d01fdea0a56fcc0362e02faf702a","root.record.ItemExhibitList.P5Item","6be7a60d1132d01fdea0a56fcc0362e02faf702a-0-eee2d48e12bbb0b17dcb08cdb59afc14a8098d89"
