"ServiceAgencyName_val","ProcQuantity_val","MonthlyDeliveryList_MonthlyDelivery","Name_val","AcceptedBeforeOct1_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"Marine Corps","80","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-35733c8a67bdabc68d76607833eb1d0ee70a78e4-0-dbd8cf93553e3d558760a97d869ec73262dbf6fd","","0","35733c8a67bdabc68d76607833eb1d0ee70a78e4-0-62cd2833aa534f588556bc0d251cbcaa43f3b43a","35733c8a67bdabc68d76607833eb1d0ee70a78e4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","35733c8a67bdabc68d76607833eb1d0ee70a78e4-0-488c7406afbc15d7163bdb6983bb391c6600a425"
"Marine Corps","11680","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-35733c8a67bdabc68d76607833eb1d0ee70a78e4-0-efeeae3a3cd71da68392b9145c41249896f5e3d4","","0","35733c8a67bdabc68d76607833eb1d0ee70a78e4-0-2de8a1cde808b67a9932274f67006d7dfff32f12","35733c8a67bdabc68d76607833eb1d0ee70a78e4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","35733c8a67bdabc68d76607833eb1d0ee70a78e4-0-7ef26c73b04c558778ea6952d967aee813fab2e8"
"Army","687","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-35733c8a67bdabc68d76607833eb1d0ee70a78e4-0-a66de4d3efda11a599751d201647875b8833b2a7","","0","35733c8a67bdabc68d76607833eb1d0ee70a78e4-0-381c9c1fbda135e8cb50364873e481461fec9689","35733c8a67bdabc68d76607833eb1d0ee70a78e4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","35733c8a67bdabc68d76607833eb1d0ee70a78e4-0-18bad0ee4637bc7eb893302cac6d016e9132cc78"
"Army","613","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-35733c8a67bdabc68d76607833eb1d0ee70a78e4-0-33d425f1fa3b6d670ee05a3e30af61b469477cd6","","0","35733c8a67bdabc68d76607833eb1d0ee70a78e4-0-1824874e53eb1b78f4d58e4403ffc6d1fc3112f1","35733c8a67bdabc68d76607833eb1d0ee70a78e4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","35733c8a67bdabc68d76607833eb1d0ee70a78e4-0-b9b436ff120ec00ded6ebc3b5ae5320e1cd4c3f0"
"Army","48","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-3bd7909225a73f591eca96cbe0ebd20eb9facaf4","","10","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-89215bec9ef416ef1b9c32970071d0acd4348479","4688ba510a31cd64e085a06ce5e9a7cd233acf6f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-e660694ef7f96bf360449fb3b9c68dc12731a4cf"
"Army","169","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-e61923a4992e7df30e4ae475e708794102d78d9f","","34","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-8ebd84360399f5145e5e640a8f2d108917e7135e","4688ba510a31cd64e085a06ce5e9a7cd233acf6f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-f8e12e4cdac4ae13f8b8387b7e097de2e2a871df"
"Army","67","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-17287dcda65cfc16c7829d73edf6865a3ad7a922","Army National Guard","14","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-be905547d2b3a0fccea9fd1fda3dded30b9354b1","4688ba510a31cd64e085a06ce5e9a7cd233acf6f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-b9822dd38ec3e5335340f667ac6571a0d275f53b"
"Army","102","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-2e9cdfcc7d6e95580b810b138a1f77b48ff71171","Army National Guard","21","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-1812ca8b5170431d1b45e3a6e95cd3a89536a53d","4688ba510a31cd64e085a06ce5e9a7cd233acf6f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-6604cf5d7668a03371d63475e23c1cc7c562c6a7"
"Army","67","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-d6a2a71028b0aaaf6facebadfe57af0be5cdced9","Army National Guard","11","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-46fb7a6870cc9861948a0729a079c852a2391375","4688ba510a31cd64e085a06ce5e9a7cd233acf6f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-1faca2ff2c3d00b5d8ca20163ecccab5a594061b"
"Army","63","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-9df377b686fd4b3823152a15726543c083798211","Army National Guard","8","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-b98bffa36318fa51522e2c0749cd2a90e55caf1c","4688ba510a31cd64e085a06ce5e9a7cd233acf6f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-9f1c3377288142db9d415bfa1155e8438f114c20"
"Army","297","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-51be5b71a0bfc4b06e2b677b156a7dd3132cea0e","","0","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-c8fa071f1473a733f4aa85d0475112c1ba2e8305","4688ba510a31cd64e085a06ce5e9a7cd233acf6f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-24417289e535de3a1a51ab5ac4b2cb7ad6d4d618"
"Army","802","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-4688ba510a31cd64e085a06ce5e9a7cd233acf6f-1-66cfc0d4372f6dfbbbabff6cb8da2c4c7c4f3932","Army Reserve","0","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-1-3f1a8bd596eb36ebe465311be972c0de4361edd7","4688ba510a31cd64e085a06ce5e9a7cd233acf6f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-24417289e535de3a1a51ab5ac4b2cb7ad6d4d618"
"Marine Corps","99","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-4688ba510a31cd64e085a06ce5e9a7cd233acf6f-2-a169c021b0715a3c11932851cbd3f38ead290b02","","0","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-2-46229bab6e6a5c9cdb5154d8a4e16600e2a963ba","4688ba510a31cd64e085a06ce5e9a7cd233acf6f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-24417289e535de3a1a51ab5ac4b2cb7ad6d4d618"
"Marine Corps","50","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-d5d1a4d9790993b9bedde917b4007f15965c4895","","0","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-964b65f424a1fea3ca569f8953da2fb135efb7db","4688ba510a31cd64e085a06ce5e9a7cd233acf6f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-ac8386d36e74146e6fffd10ff44fb6f4a972ccc6"
"Army","803","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-6bbd32b1d2395e7f5363419ebffd621c70523b5e","Army Reserve","0","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-f83453ff32ddddb1d2b1f07afb12c58ea7f212db","4688ba510a31cd64e085a06ce5e9a7cd233acf6f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-d860f41973fbb2a6bc4ce5ff20527b7edb037f4e"
"Marine Corps","660","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-4688ba510a31cd64e085a06ce5e9a7cd233acf6f-1-988b0454824d11925b56e80d62d097aa87594a78","","0","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-1-df92d1b7fd08cc8c1b6b17c1ee4c020f4c19d0f1","4688ba510a31cd64e085a06ce5e9a7cd233acf6f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-d860f41973fbb2a6bc4ce5ff20527b7edb037f4e"
"Army","409","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-4688ba510a31cd64e085a06ce5e9a7cd233acf6f-2-58579ebe1a8a726cf336b701f2ca1578a98ae409","Army National Guard","0","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-2-bf226e3e375457a236692acfb63dee2a49f9f13e","4688ba510a31cd64e085a06ce5e9a7cd233acf6f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-d860f41973fbb2a6bc4ce5ff20527b7edb037f4e"
"Army","11000","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-b03d2d398c99562cc122f5b18b1cedbf9da869a8","","0","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-a834c635ae2e9a77cbc7a48a3c89f313e20d433c","4688ba510a31cd64e085a06ce5e9a7cd233acf6f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-6fe65c56899ccd51ab1b05970fb041713429467b"
"Army","11000","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-fcbe5989e2ff7dfec7684ce11b41513943518832","","0","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-c3abf4abe7ca89b63eef98e3c54517fbf1a5322a","4688ba510a31cd64e085a06ce5e9a7cd233acf6f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-f7c3852985049ca38fe2f6fa05cecf750d7a7a15"
"Army","11000","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-3f89fa968db6e430994eb6480c7aa7e44e453968","","0","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-ab75f14f18e183ddd5c1b67b106294258bdd0e64","4688ba510a31cd64e085a06ce5e9a7cd233acf6f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-e070c3294d299d43150298027b3d64cb5659a1ed"
"Marine Corps","273","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-9deef608db3d966d86ff7f6e6da14eed029ba83c","","0","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-45760a0a33a2c7a74052d11b13a28f214917aab2","4688ba510a31cd64e085a06ce5e9a7cd233acf6f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-bf00795b84c381f10e0f210e8cf7be3679bd55ce"
"Army","28","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-cc34c7bee4fea52e8243c127c6a3eda187d5d342","","0","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-73068b97be86c9b035a218f929cc395eb1cc6476","4688ba510a31cd64e085a06ce5e9a7cd233acf6f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-f0140e9d09b974f975597dd11080d4c416b4c970"
"Army","64","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-2a04a81eada706949ed6d233a257b65d7500cd21","Army National Guard","0","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-031871cbcf8a472e70b497792f141983c1e9b03e","4688ba510a31cd64e085a06ce5e9a7cd233acf6f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-b37b732dbb70e1259d4625dd7bd15bb85819ff09"
"Army","64","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-8afcac4d8b5d691a9622dab6ac5e13cf730cc3b1","Army National Guard","0","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-be3035aa43776e18f3e6ec70cfe80912e37c5dc3","4688ba510a31cd64e085a06ce5e9a7cd233acf6f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","4688ba510a31cd64e085a06ce5e9a7cd233acf6f-0-4cf28d401be2dbe217bf964a320910c2304c99e5"
