"Title_val","ScheduleDetailList_ScheduleDetail","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"Tactical Combat Casualty Care Evacuation Kits -CASEVAC","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-6-2ffa9b7bf06071b1fd9f4b46a81c10687a3f691c","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-6-292dce60ee555e08021044afe23cbdcc01acdb2a","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713","root.record.ProjectList.Project","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-3-b7fb48b585a34501f7835a266334d21cb159d394"
"Radio Controlled-Improvised Explosive Device","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-7-f1ac3e46b8d18b2fe401180f9b68ae73c18e112c","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-7-383d719fc6f9c629928ccb1b2338cc749f5d1a62","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713","root.record.ProjectList.Project","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-3-b7fb48b585a34501f7835a266334d21cb159d394"
"SOF Personal Equipment Advanced Requirements (SPEAR)-Body Armor","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-0-1b43801aaebbdc27dba2e7523c5115a62f961fba","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-0-0dc07a7dcd8015864be899364e55176168c947a8","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713","root.record.ProjectList.Project","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-4-1d8d8cb94576f5cf01b5465dce248e11744ced4b"
"SPEAR Eye Protection","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-1-39262bd6eb23039adc71a4df417e88df7dead990","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-1-d432067dd2f48153f27deb0da57b5f99879ef688","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713","root.record.ProjectList.Project","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-4-1d8d8cb94576f5cf01b5465dce248e11744ced4b"
"SPEAR-Helmet","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-2-67504f92b8bdfb4fbb783e676c0f99f1e2ca01ba","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-2-8f4d7a23f0b1e0f2726ef87e9eacf4033c6c8c9c","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713","root.record.ProjectList.Project","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-4-1d8d8cb94576f5cf01b5465dce248e11744ced4b"
"Visual Augmentation System (VAS)","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-0-37dda366ccf5bcc4d3f83f8424b1f1c69d906e8f","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-0-138b36e370c294368cc0143efb6974b02251c56c","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713","root.record.ProjectList.Project","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-5-75ad4610b65938099ee0f10b02be999c782d2c2f"
"Munitions Advanced Development","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-0-d97bf82bc3291ce4c3ab8fd8628c7ff77cb21e30","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-0-e5058eeb2337b8ad046d2b26f61b289b06f63433","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713","root.record.ProjectList.Project","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-6-3e9bbd468fb7b48c0058668275c9259bbf3baeb1"
"Stand-Off Precision Guided Munitions","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-1-1e0e3964d94bbbef4efd070b4d15cb317fe0b29d","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-1-ce9ab6af919882fca1d9d6e088ee0b1c125d0dee","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713","root.record.ProjectList.Project","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-6-3e9bbd468fb7b48c0058668275c9259bbf3baeb1"
"Media Production and Broadcast Systems","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-0-6e3802fb700a171f94b2f6e7b565747a7988a53f","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-0-4ba0ce06ceeab1df028e0dd4ffa2bca2100092dd","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713","root.record.ProjectList.Project","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-7-76a3a4b1e67f89479a3f39b3f93310e1c48658c0"
"Long Range Broadcast System","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-1-e708660b5e18bb393cee7ab5e12acd95bdd4ff7b","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-1-e24d95b2550553d6dfbc435a77fb1c4214a0fda2","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713","root.record.ProjectList.Project","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-7-76a3a4b1e67f89479a3f39b3f93310e1c48658c0"
"Product Distribution System","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-2-7a572973d4c7f95a8f751af8955f83e580700ebe","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-2-ea8a235915c6338cee6bfb52882d115d3deaf32f","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713","root.record.ProjectList.Project","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-7-76a3a4b1e67f89479a3f39b3f93310e1c48658c0"
"Weapons Systems","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-0-91dba3d220c935ea9031203df35a9d8abc12a34d","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-0-9885494a3f656c1e6f71fa4a4dd316d5c2317541","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713","root.record.ProjectList.Project","5c6ad1b576f0e2b9276b65b34e5f395d2bb58713-8-e2f8f7421a9ecf105bb649ae98ce541f656e7e72"
"MULTINATIONAL INFORMATION SHARING (MNIS) – Current Systems","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-5c90001a811eff4a3faafdb63f85bb2b947cf8c8-0-13a55602f93870331a1a7931cea1ee27db8ff97d","5c90001a811eff4a3faafdb63f85bb2b947cf8c8-0-79aa8a785b5fbf4f90c811ef910ed07099de8468","5c90001a811eff4a3faafdb63f85bb2b947cf8c8","root.record.ProjectList.Project","5c90001a811eff4a3faafdb63f85bb2b947cf8c8-0-2310555e54307c29680cc4d6960006b01fdd1552"
"JSF Variants - CV, STOVL & CTOL","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-5cc7901e51fc6173f9f0211611b1456efd632b33-0-5867e8d9e340269e8b8f1a85eee628ba41d2a3ad","5cc7901e51fc6173f9f0211611b1456efd632b33-0-edab5aa0746696ba29ffbf9f426110c4561e4069","5cc7901e51fc6173f9f0211611b1456efd632b33","root.record.ProjectList.Project","5cc7901e51fc6173f9f0211611b1456efd632b33-0-45280502d160f8a427f43f5b7162f88d35014d01"
"Proj 3350","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-5cc7901e51fc6173f9f0211611b1456efd632b33-0-d16e2b338389d43587baddaa670d8c63ed4a9780","5cc7901e51fc6173f9f0211611b1456efd632b33-0-039891466ff7926237f5f68a91d8fdffd288d66d","5cc7901e51fc6173f9f0211611b1456efd632b33","root.record.ProjectList.Project","5cc7901e51fc6173f9f0211611b1456efd632b33-1-bafa8a023d177dae7e6cf15dbc54fd9f2448dca6"
"Proj 9999","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-5cc7901e51fc6173f9f0211611b1456efd632b33-0-f307817896cd99269c46713aca62eed90276c96c","5cc7901e51fc6173f9f0211611b1456efd632b33-0-96039e2a2752272303c749e77d17d754c1e0e52e","5cc7901e51fc6173f9f0211611b1456efd632b33","root.record.ProjectList.Project","5cc7901e51fc6173f9f0211611b1456efd632b33-2-a1ca318f6d41e5f88376d809f1007e00ae44ab2e"
"COMBAT SYSTEM INTEGRATION","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-5e6714cd28dedb5055c7ddb3edb724430c373cac-0-84f90c481a31fdeca7d5a79ae3b656fb5a72c575","5e6714cd28dedb5055c7ddb3edb724430c373cac-0-0c51240615e47a6def5d0e5df226050e31a8410a","5e6714cd28dedb5055c7ddb3edb724430c373cac","root.record.ProjectList.Project","5e6714cd28dedb5055c7ddb3edb724430c373cac-0-4202aedc29c292801285d7a1bcd9815a0d65fd7d"
"Proj: 3312 - MTMD - Maritime Theater Missile Defense Forum","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-5e6714cd28dedb5055c7ddb3edb724430c373cac-0-f1eb65613c32b3fc9611bd676b81e284a1411859","5e6714cd28dedb5055c7ddb3edb724430c373cac-0-647b59b0e659f9adfda3b7ca6129dbadc4c31a61","5e6714cd28dedb5055c7ddb3edb724430c373cac","root.record.ProjectList.Project","5e6714cd28dedb5055c7ddb3edb724430c373cac-1-dff4f1e65d255dd200108ca0c9529933898063b1"
"Proj: 3312 - MTMD - Maritime Theater Missile Defense Forum Events","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-5e6714cd28dedb5055c7ddb3edb724430c373cac-1-2d605fe58732d766cee3b14e9b87f83321e61759","5e6714cd28dedb5055c7ddb3edb724430c373cac-1-c2b2085c9af809dbe910a8ccd031c7f4b538868b","5e6714cd28dedb5055c7ddb3edb724430c373cac","root.record.ProjectList.Project","5e6714cd28dedb5055c7ddb3edb724430c373cac-1-dff4f1e65d255dd200108ca0c9529933898063b1"
"Acft Protective Clothing","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-5f319fb1367587aa2b230da3c3dc443d90ce2dcd-0-85dbe292ae65e16f50f789bc5c9a62785e7bf35f","5f319fb1367587aa2b230da3c3dc443d90ce2dcd-0-971d8197ff13e41daeb5886b00629cbcee5db38d","5f319fb1367587aa2b230da3c3dc443d90ce2dcd","root.record.ProjectList.Project","5f319fb1367587aa2b230da3c3dc443d90ce2dcd-0-227ba161fc7c67148f0c65051057ef533bfefcae"
"Acft Survivability, Vulnerability & Safe","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-5f319fb1367587aa2b230da3c3dc443d90ce2dcd-0-c7d4516d004f9d9cd9f1246fae4f70b8a42b6b44","5f319fb1367587aa2b230da3c3dc443d90ce2dcd-0-06a5c068b3cb46dad382b458f3faac86d9378400","5f319fb1367587aa2b230da3c3dc443d90ce2dcd","root.record.ProjectList.Project","5f319fb1367587aa2b230da3c3dc443d90ce2dcd-1-2abf6edfb8c8d79663d246f1e4efff448f551092"
"Acft & Ordnance Safety","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-5f319fb1367587aa2b230da3c3dc443d90ce2dcd-0-0d7aa51dbe3f9f78b50127c2fdb8492018713278","5f319fb1367587aa2b230da3c3dc443d90ce2dcd-0-d625b039a2b03e20cd03eabb35e13fcb606d4435","5f319fb1367587aa2b230da3c3dc443d90ce2dcd","root.record.ProjectList.Project","5f319fb1367587aa2b230da3c3dc443d90ce2dcd-2-b92d5e8971e5f15048dfad7e99c9d302cc7c54bf"
"Proj 1819","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-5f319fb1367587aa2b230da3c3dc443d90ce2dcd-0-89c9842dcc411ace9db6b4c5ffa6da0335cb5b7f","5f319fb1367587aa2b230da3c3dc443d90ce2dcd-0-349b2899c1fcd09bb1ed22fe747d71acb8b69fb1","5f319fb1367587aa2b230da3c3dc443d90ce2dcd","root.record.ProjectList.Project","5f319fb1367587aa2b230da3c3dc443d90ce2dcd-3-d86ca4300e121efffcddcb79c42b1a779d936480"
"Unmanned Combat Air Vehicle (UCAV) ADV CP/PROTO DEV","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-6052971152a38b4dc4b5a15a40b42d2402125c5b-0-4d2e660848586d2b424f416eebef19f7255ea3da","6052971152a38b4dc4b5a15a40b42d2402125c5b-0-dade7f38feddf767a98539a38f4d1c8bcbbf9f75","6052971152a38b4dc4b5a15a40b42d2402125c5b","root.record.ProjectList.Project","6052971152a38b4dc4b5a15a40b42d2402125c5b-0-a2c76f92bf5ec8aacfac6c0aa9a66582e9d2972b"
"Proj 1803","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-60edb0260eeb7e453bd1125af0f1ec17d3acff09-0-0cab0c15a677e2fcba93ba87e1c5e6729ada77bf","60edb0260eeb7e453bd1125af0f1ec17d3acff09-0-20e8b31c3b08b88d8406c1b9e25f94fd7a9498bd","60edb0260eeb7e453bd1125af0f1ec17d3acff09","root.record.ProjectList.Project","60edb0260eeb7e453bd1125af0f1ec17d3acff09-0-2e1202f19ceeaeb36d90cb72158c10a6be0065a9"
"Proj 2465","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-60edb0260eeb7e453bd1125af0f1ec17d3acff09-0-8531991afcff06dc31c46ca972cb6a840c415a02","60edb0260eeb7e453bd1125af0f1ec17d3acff09-0-fec48972a3de698b0f4f084331ec4b0519614443","60edb0260eeb7e453bd1125af0f1ec17d3acff09","root.record.ProjectList.Project","60edb0260eeb7e453bd1125af0f1ec17d3acff09-1-c2c7cfe9f48217334dd07b021bbd903e0cf8c98f"
"Proj 3108","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-60edb0260eeb7e453bd1125af0f1ec17d3acff09-0-0348702e47385774aa740d228f979d4864698d11","60edb0260eeb7e453bd1125af0f1ec17d3acff09-0-68a75008cec42d085678e106530579a48439be35","60edb0260eeb7e453bd1125af0f1ec17d3acff09","root.record.ProjectList.Project","60edb0260eeb7e453bd1125af0f1ec17d3acff09-2-a3b4b22835abb817428ff37e1a82d458b240f1a0"
"Proj 3133","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-60edb0260eeb7e453bd1125af0f1ec17d3acff09-0-395390de4f57ce2c721746a2d7a2ce5693b20266","60edb0260eeb7e453bd1125af0f1ec17d3acff09-0-5cab63b18086cb2f8af1a4becc33b02b889f6d8c","60edb0260eeb7e453bd1125af0f1ec17d3acff09","root.record.ProjectList.Project","60edb0260eeb7e453bd1125af0f1ec17d3acff09-3-e739e34b277a595264cfe435a791bd84f475d5ba"
"Proj 3137","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-60edb0260eeb7e453bd1125af0f1ec17d3acff09-0-3aecc7dcd9983638e2eb5e6a69d839909520f453","60edb0260eeb7e453bd1125af0f1ec17d3acff09-0-f25426d564929ea0fa4c5f871ac39609b2ca1a72","60edb0260eeb7e453bd1125af0f1ec17d3acff09","root.record.ProjectList.Project","60edb0260eeb7e453bd1125af0f1ec17d3acff09-4-0086b2aa5721cf8932b6c92c8c1913752cddab76"
"Proj 3179","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-60edb0260eeb7e453bd1125af0f1ec17d3acff09-0-977b8d1e111732e65429ff0c9aeb72cb592f11bf","60edb0260eeb7e453bd1125af0f1ec17d3acff09-0-8fb2b2d6184e9a35854d7dbc39023fd49f9199a1","60edb0260eeb7e453bd1125af0f1ec17d3acff09","root.record.ProjectList.Project","60edb0260eeb7e453bd1125af0f1ec17d3acff09-5-a22015a7c69bea99ae080ec651fcf76ae01ea41c"
"Proj 3369","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-60edb0260eeb7e453bd1125af0f1ec17d3acff09-0-a09f7703ab4f9fa94f42e9e21e5564f11b74c202","60edb0260eeb7e453bd1125af0f1ec17d3acff09-0-7422cc1f22cbccf284389d4e994f9fa2f558d34d","60edb0260eeb7e453bd1125af0f1ec17d3acff09","root.record.ProjectList.Project","60edb0260eeb7e453bd1125af0f1ec17d3acff09-6-ab7356aec34e4791c7391f434ce8bd0aba0ddadb"
"Proj 4007","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-60edb0260eeb7e453bd1125af0f1ec17d3acff09-0-7e459667cdb8e2d6cf1d129b09a1d5103e0a4eea","60edb0260eeb7e453bd1125af0f1ec17d3acff09-0-58b771a32b20b851c04633f88c84829ca1ead356","60edb0260eeb7e453bd1125af0f1ec17d3acff09","root.record.ProjectList.Project","60edb0260eeb7e453bd1125af0f1ec17d3acff09-7-23e3b8d73498f08733d2bd378cd6d6adafcca9d4"
"Proj 9999","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-60edb0260eeb7e453bd1125af0f1ec17d3acff09-0-3b7960c953ebbb36e78e671791a004aad8eb227e","60edb0260eeb7e453bd1125af0f1ec17d3acff09-0-ee1aec8afaf353f89eba226a7513b5bf5a2613dd","60edb0260eeb7e453bd1125af0f1ec17d3acff09","root.record.ProjectList.Project","60edb0260eeb7e453bd1125af0f1ec17d3acff09-8-99b7b3ab6e91446ac2a2b10af2cddd78ac8c7dfc"
"ENERGY CONSERVATION (ADV)","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-63d88e829994f885a7563849c5eaa178f52d842b-0-2977cee5f900c823699de070ca93fde9e795e272","63d88e829994f885a7563849c5eaa178f52d842b-0-072427f43d52a3bbb61740840298e9fba3e2e71a","63d88e829994f885a7563849c5eaa178f52d842b","root.record.ProjectList.Project","63d88e829994f885a7563849c5eaa178f52d842b-0-ea7eafae83f9c7cdd8269146842d0be800bb5dca"
"Mobility Fuels (ADV)","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-63d88e829994f885a7563849c5eaa178f52d842b-0-0c0aa367d27a5d9a5421f594ac97cc287653fc48","63d88e829994f885a7563849c5eaa178f52d842b-0-9aa2acf4675a0a7e2d3e84c052308510cdac9cd9","63d88e829994f885a7563849c5eaa178f52d842b","root.record.ProjectList.Project","63d88e829994f885a7563849c5eaa178f52d842b-1-79c10d053001917e39da61723dc584bfbb36aae1"
"Renewable Energy","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-63d88e829994f885a7563849c5eaa178f52d842b-0-2ace0e1a73ff0bbf0ff5839fb8b88fc1cdd47305","63d88e829994f885a7563849c5eaa178f52d842b-0-3fde9136c280c54d204829f9cf931d1c8608cb1d","63d88e829994f885a7563849c5eaa178f52d842b","root.record.ProjectList.Project","63d88e829994f885a7563849c5eaa178f52d842b-2-205d03addb676c2a883aeac948cfceb8ad91da27"
"Smart Energy","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-63d88e829994f885a7563849c5eaa178f52d842b-1-8595df3ab30e3e98c34afd58f0af8e091ae0a6c3","63d88e829994f885a7563849c5eaa178f52d842b-1-299d07268028af34fba1ad4440e2642a8f13ae16","63d88e829994f885a7563849c5eaa178f52d842b","root.record.ProjectList.Project","63d88e829994f885a7563849c5eaa178f52d842b-2-205d03addb676c2a883aeac948cfceb8ad91da27"
"Demonstration/Validation","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-63d88e829994f885a7563849c5eaa178f52d842b-2-bd0e4d9d53a67bb1d52cc780b73e30aeaeef6fef","63d88e829994f885a7563849c5eaa178f52d842b-2-70fa7f7ed83f02999e08dea7a869f89885f228a9","63d88e829994f885a7563849c5eaa178f52d842b","root.record.ProjectList.Project","63d88e829994f885a7563849c5eaa178f52d842b-2-205d03addb676c2a883aeac948cfceb8ad91da27"
"Proj 0996","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-63d88e829994f885a7563849c5eaa178f52d842b-0-6da1350575fadc1d7a1e7b2388a3b5e883f3f0b8","63d88e829994f885a7563849c5eaa178f52d842b-0-7d3777314572688174cc05b1763f5d6ca1a5a788","63d88e829994f885a7563849c5eaa178f52d842b","root.record.ProjectList.Project","63d88e829994f885a7563849c5eaa178f52d842b-3-28aea692158e737636e075d986e5b74c93fbeeae"
"Multi-Mission Maritime Aircraft","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-641edac97520ba0483070a133007478f96fe4aa5-0-7aa9bd168e0d6535e5122596b0ade0c04906c6dc","641edac97520ba0483070a133007478f96fe4aa5-0-446b1ea4e9c23b9e8012e9f67bf05a991f174341","641edac97520ba0483070a133007478f96fe4aa5","root.record.ProjectList.Project","641edac97520ba0483070a133007478f96fe4aa5-0-b7444dc7842dd20c505372ada17f3c6c4c57124e"
"P-8A Spiral One Development","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-641edac97520ba0483070a133007478f96fe4aa5-0-ce59cce2e2e1579fa196b0c48907e6af6c99f783","641edac97520ba0483070a133007478f96fe4aa5-0-2962cf5dc078f898926269fd0d1070c056b7b6f3","641edac97520ba0483070a133007478f96fe4aa5","root.record.ProjectList.Project","641edac97520ba0483070a133007478f96fe4aa5-1-3e3ab937ce64f0e5b6d72d2c15f241181d44c595"
"P-8A Spiral 2 Development","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-641edac97520ba0483070a133007478f96fe4aa5-0-03be47f3d07dc48904cc0df26c176141f2ab86b2","641edac97520ba0483070a133007478f96fe4aa5-0-bdafee0df99d6555740017d021b5be35df4769a8","641edac97520ba0483070a133007478f96fe4aa5","root.record.ProjectList.Project","641edac97520ba0483070a133007478f96fe4aa5-2-f1fc122d5ff0a490bd3c2e446867772b857bb108"
"P-8 Improvements","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-641edac97520ba0483070a133007478f96fe4aa5-0-3dd2c53f305699b1abd6f02b243cd31990978037","641edac97520ba0483070a133007478f96fe4aa5-0-76d9f69a383e808fa482231ca314b0d69d1f2f36","641edac97520ba0483070a133007478f96fe4aa5","root.record.ProjectList.Project","641edac97520ba0483070a133007478f96fe4aa5-3-6ec6a93ac37f8307a29c1e2ece6a32b8e480aa75"
"Proj 9999","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-641edac97520ba0483070a133007478f96fe4aa5-0-c88c7b8c4e5f3dd8f6eb47d2e69aa41d55388a3c","641edac97520ba0483070a133007478f96fe4aa5-0-a25ff31c85e98511ace8a3e95e22b90de6580ce8","641edac97520ba0483070a133007478f96fe4aa5","root.record.ProjectList.Project","641edac97520ba0483070a133007478f96fe4aa5-4-c1b4a844ce2cfd3d1e846e5fcdc0b9740bf91e2b"
"Infra-Red Search and Track","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-6453b3a58cd169f2623715e34687c792100155d3-0-9c9de1289ddb720d486711d1751ad2dbb4c224c6","6453b3a58cd169f2623715e34687c792100155d3-0-9f432af46a8cd37b0b8659ee70a8b7ff960e9eec","6453b3a58cd169f2623715e34687c792100155d3","root.record.ProjectList.Project","6453b3a58cd169f2623715e34687c792100155d3-0-5522c04122c1b7189c078f7485769ac0b5ca4629"
"Multi Sensor Integration Phase II","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-6453b3a58cd169f2623715e34687c792100155d3-1-6556fd59372789029f070c9b71ceaf86432ab86f","6453b3a58cd169f2623715e34687c792100155d3-1-74f23808af352f9d3993139885b8aa39de583b2c","6453b3a58cd169f2623715e34687c792100155d3","root.record.ProjectList.Project","6453b3a58cd169f2623715e34687c792100155d3-0-5522c04122c1b7189c078f7485769ac0b5ca4629"
"Multi Sensor Integration Phase III","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-6453b3a58cd169f2623715e34687c792100155d3-2-97c7786a2365e73c23042f5aef29966423cc8932","6453b3a58cd169f2623715e34687c792100155d3-2-7ef4021a9fa1b7e9040272711ee9131518b2c989","6453b3a58cd169f2623715e34687c792100155d3","root.record.ProjectList.Project","6453b3a58cd169f2623715e34687c792100155d3-0-5522c04122c1b7189c078f7485769ac0b5ca4629"
"Multi-System Integration","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-6453b3a58cd169f2623715e34687c792100155d3-3-5f28848972fde801a01a3c9dae643f8d6c6468c7","6453b3a58cd169f2623715e34687c792100155d3-3-99841b1c4c7683fdb63541b09ecb60fbd84f3d83","6453b3a58cd169f2623715e34687c792100155d3","root.record.ProjectList.Project","6453b3a58cd169f2623715e34687c792100155d3-0-5522c04122c1b7189c078f7485769ac0b5ca4629"
